product_name,brand,price,mrp,discount_percent,rating,reviews_count,stock_status,image_url,product_url,breadcrumbs,scraped_at,productId
Maybelline New York Satins 8Hr Serum Lipstick - Maybe It's Intense 104,Maybelline,569,599,5%,4.661782741546631,819,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/Phzor3Nt_59ec10a1a4f449d48f39b7ea617be597.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Satins-8Hr-Serum-Lipstick---Maybe-Its-Intense-104/38548282/buy,/Personal Care,2026-04-03T22:06:17.648593,38548282
Maybelline New York Matte 8Hr Serum Lipstick - Open Late 003,Maybelline,569,599,5%,4.656479358673096,818,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/HANgri3X_88172c38f3d84504a9af17bd8c655269.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Matte-8Hr-Serum-Lipstick---Open-Late-003/38548289/buy,/Personal Care,2026-04-03T22:06:17.648593,38548289
Lakme 9to5 Hya Matte Hydrating Smudgeproof Lipstick Lasts 14Hr 3.6g - Sangria Sunday MM3,Lakme,489,699,30%,4.354841232299805,238628,in_stock,http://assets.myntassets.com/assets/images/2025/FEBRUARY/24/QJgVHBfm_01f27a49d24e4479870ef7914682f07d.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-9to5-Hya-Matte-Hydrating-Smudgeproof-Lipstick-Lasts-14Hr-36g---Sangria-Sunday-MM3-/32684021/buy,/Personal Care,2026-04-03T22:06:17.648593,32684021
Maybelline New York Matte 8Hr Serum Lipstick - Wild Card 004,Maybelline,569,599,5%,4.653514385223389,811,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/WTyUcyXd_b81839c3db96442da099a032c19aaea1.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Matte-8Hr-Serum-Lipstick---Wild-Card-004/38548291/buy,/Personal Care,2026-04-03T22:06:17.648593,38548291
Maybelline New York Satins 8Hr Serum Lipstick - Make It Work 103,Maybelline,569,599,5%,4.655637264251709,816,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/SQexFw7i_c9603f117eaa4ed4baad6e2da9c478c6.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Satins-8Hr-Serum-Lipstick---Make-It-Work-103/38548283/buy,/Personal Care,2026-04-03T22:06:17.648593,38548283
Coloressence Hydramatte Intense Pigment Long Stay Comfort Lippie Crayon - Crush,Coloressence,280,350,20%,4.3569231033325195,325,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/18/WFpKt8Fv_4cad7cd8a9c441f0941ff8f9cc35282b.jpg,https://www.myntra.com/Lipstick/Coloressence/Coloressence-Hydramatte-Intense-Pigment-Long-Stay-Comfort-Lippie-Crayon---Crush/36493135/buy,/Personal Care,2026-04-03T22:06:17.648593,36493135
Lakme Forever Matte Long Lasting Lipstick With French Rose Oil Ext 4.5g - Mauve Love CM7,Lakme,168,375,55%,4.2202935218811035,26038,in_stock,http://assets.myntassets.com/assets/images/24822112/2023/11/3/f5f24034-690f-4599-915a-6eba2f2c1de31699011182900LakmeCushionMatteLongLastingLipstickwithFrenchRoseOil-MauveL1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Long-Lasting-Lipstick-With-French-Rose-Oil-Ext-45g---Mauve-Love-CM7-/24822112/buy,/Personal Care,2026-04-03T22:06:17.648593,24822112
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Wine Touch,Lakme,252,450,44%,4.389776706695557,143023,in_stock,http://assets.myntassets.com/assets/images/11131086/2024/3/11/b8092e95-6667-42cb-9eb3-0737d15436eb1710155519677-Lakme-Forever-Matte-Liquid-Lip-Colour---Wine-Touch-56-ml-917-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Wine-Touch/11131086/buy,/Personal Care,2026-04-03T22:06:17.648593,11131086
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Nude Latte,Lakme,247,450,45%,4.389810562133789,143049,in_stock,http://assets.myntassets.com/assets/images/11757176/2024/3/11/5a6dea6f-f06c-4e43-80e4-d441d96ab1a11710155897535-Lakme-Forever-Matte-Liquid-Lip-Colour---Nude-Latte-56-ml-777-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Nude-Latte/11757176/buy,/Personal Care,2026-04-03T22:06:17.648593,11757176
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Pink Venus,Lakme,235,429,45%,4.252173900604248,460,in_stock,http://assets.myntassets.com/assets/images/2024/DECEMBER/30/zC8E2fIs_bffcd2f326f24c25bc99fb42f4eb35f5.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Pink-Venus/23294396/buy,/Personal Care,2026-04-03T22:06:17.648593,23294396
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Coral Candy,Lakme,270,450,40%,4.389670372009277,143003,in_stock,http://assets.myntassets.com/assets/images/11131080/2024/3/11/07070529-85f3-428e-97cf-ed51e4541f061710155475087-Lakme-Forever-Matte-Liquid-Lip-Colour---Coral-Candy-56-ml-30-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Coral-Candy/11131080/buy,/Personal Care,2026-04-03T22:06:17.648593,11131080
Coloressence Lipstay Transfer Proof Liquid Lipstick - 4ml - Mocha - LTP - 23,Coloressence,204,275,26%,4.517411231994629,3245,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/11/CIsRbC7L_10ccb8a7b2b34a58b87a29717598586d.jpg,https://www.myntra.com/Lipstick/Coloressence/Coloressence-Lipstay-Transfer-Proof-Liquid-Lipstick---4ml---Mocha---LTP---23-/30767203/buy,/Personal Care,2026-04-03T22:06:17.648593,30767203
Baked Beauty Set of 11 Liquid Matte Lipstick with Vitamin E - 1.5 ml each,Baked Beauty,498,1950,74%,4.528183937072754,479,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/14/CIHfdPq2_64cac047e1e5435f9ae3dbc696d071b9.jpg,https://www.myntra.com/Lipstick/Baked+Beauty/Baked-Beauty-Set-of-11-Liquid-Matte-Lipstick-with-Vitamin-E---15-ml-each/30603481/buy,/Personal Care,2026-04-03T22:06:17.648593,30603481
Lakme Forever Matte Long Lasting Lipstick With French Rose Oil Ext 4.5g -  Red Crimson,Lakme,168,375,55%,4.250894069671631,82206,in_stock,http://assets.myntassets.com/assets/images/15506294/2024/10/4/c7b85fc0-100d-450d-a2ec-5e2131b47df71728021025506-Lakme-Cushion-Matte-Lipstick---Red-Crimson-2711728021025124-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Long-Lasting-Lipstick-With-French-Rose-Oil-Ext-45g----Red-Crimson/15506294/buy,/Personal Care,2026-04-03T22:06:17.648593,15506294
Daily Life Forever52 Sensational Long Lasting Liquid Lipstick 6ml - Creamy Caramel 010,Daily Life Forever52,424,499,15%,4.394140720367432,2560,in_stock,http://assets.myntassets.com/assets/images/2024/NOVEMBER/7/r8D3Zf5P_d97f817418ab473395eee017f4863375.jpg,https://www.myntra.com/Lipstick/Daily+Life+Forever52/Daily-Life-Forever52-Sensational-Long-Lasting-Liquid-Lipstick-6ml---Creamy-Caramel-010/25633782/buy,/Personal Care,2026-04-03T22:06:17.648593,25633782
Lakme Cushion Matte Lipstick with French Rose Oil - Burgundy Bloom CB1,Lakme,206,375,45%,4.250827312469482,82200,in_stock,http://assets.myntassets.com/assets/images/2024/AUGUST/16/eaenZm9P_a82e5521ac91465e9c6e9dca13446eef.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Cushion-Matte-Lipstick-with-French-Rose-Oil---Burgundy-Bloom-CB1/13201792/buy,/Personal Care,2026-04-03T22:06:17.648593,13201792
Kalobio Soft Touch Matte Liquid Lipstick - 4.5 ml Deep Mulberry 01,Kalobio,398,499,20%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/13/3EnuD2hD_2aae9ffba14641c8a47b4ee212488cff.jpg,https://www.myntra.com/Lipstick/Kalobio/Kalobio-Soft-Touch-Matte-Liquid-Lipstick---45-ml-Deep-Mulberry-01/40639812/buy,/Personal Care,2026-04-03T22:06:17.648593,40639812
